# PROGRAM CSV
slug,slugEn,slugEs,slugPt,slugRu,slugZhCn,title,titleEn,titleEs,titlePt,titleRu,titleZhCn,description,descriptionEn,descriptionEs,descriptionPt,descriptionRu,descriptionZhCn,category,image,level,type,durationWeeks,sessionsPerWeek,sessionDurationMin,equipment,isPremium,isActive,participantCount,visibility
force-fonctionnelle-debutant,functional-strength-beginner,fuerza-funcional-principiante,forca-funcional-iniciante,funktsionalnaya-sila-novichok,gongneng-liliang-chuxue,Force Fonctionnelle Débutant,Functional Strength Beginner,Fuerza Funcional Principiante,Força Funcional Iniciante,Функциональная Сила Новичок,功能力量初学,Développe ta force avec des mouvements naturels et efficaces. Tu vas maîtriser les bases qui transforment ton corps en machine équilibrée. 'La force vraie naît de l'harmonie entre tous tes muscles.',Build your strength with natural and effective movements. You'll master the fundamentals that transform your body into a balanced machine. 'True strength comes from harmony between all your muscles.',Desarrolla tu fuerza con movimientos naturales y eficaces. Dominarás los fundamentos que transforman tu cuerpo en una máquina equilibrada. 'La verdadera fuerza nace de la armonía entre todos tus músculos.',Desenvolve a tua força com movimentos naturais e eficazes. Vais dominar os fundamentos que transformam o teu corpo numa máquina equilibrada. 'A força verdadeira nasce da harmonia entre todos os teus músculos.',Развивай силу с помощью естественных и эффективных движений. Ты освоишь основы которые превратят твое тело в сбалансированную машину. 'Истинная сила рождается из гармонии между всеми мышцами.',通过自然有效的动作发展力量。你将掌握将身体转变为平衡机器的基础。'真正的力量来自所有肌肉之间的和谐。',STRENGTH,,BEGINNER,STRENGTH,2,3,35,"{BODY_ONLY,DUMBBELL}",false,true,0,PUBLISHED

# WEEKS CSV
weekNumber,title,titleEn,titleEs,titlePt,titleRu,titleZhCn,description,descriptionEn,descriptionEs,descriptionPt,descriptionRu,descriptionZhCn
1,Fondations Solides,Solid Foundations,Cimientos Sólidos,Fundações Sólidas,Прочный Фундамент,坚实基础,Tu poses les bases de ta transformation. Chaque mouvement te connecte à ton corps et éveille tes muscles dormants. 'Un voyage de mille kilomètres commence par un simple pas.',You lay the foundation for your transformation. Each movement connects you to your body and awakens your dormant muscles. 'A journey of a thousand miles begins with a single step.',Estableces las bases de tu transformación. Cada movimiento te conecta con tu cuerpo y despierta tus músculos dormidos. 'Un viaje de mil kilómetros comienza con un simple paso.',Estabeleces as bases da tua transformação. Cada movimento conecta-te ao teu corpo e desperta os músculos adormecidos. 'Uma jornada de mil quilómetros começa com um simples passo.',Ты закладываешь основу для своей трансформации. Каждое движение соединяет тебя с телом и пробуждает спящие мышцы. 'Путешествие в тысячу миль начинается с одного шага.',你为转变奠定基础。每个动作都让你与身体连接，唤醒沉睡的肌肉。'千里之行，始于足下。'
2,Montée en Puissance,Power Rise,Aumento de Potencia,Aumento de Potência,Рост Мощности,力量提升,L'intensité s'élève et ton corps répond avec fierté. Tu sens la force grandir en toi à chaque répétition. 'La confiance se construit rep par rep.',The intensity rises and your body responds with pride. You feel strength growing within you with each repetition. 'Confidence is built rep by rep.',La intensidad aumenta y tu cuerpo responde con orgullo. Sientes la fuerza crecer en ti con cada repetición. 'La confianza se construye repetición por repetición.',A intensidade aumenta e o teu corpo responde com orgulho. Sentes a força crescer em ti a cada repetição. 'A confiança constrói-se repetição por repetição.',Интенсивность возрастает и твое тело отвечает с гордостью. Ты чувствуешь как сила растет в тебе с каждым повторением. 'Уверенность строится повторение за повторением.',强度上升，你的身体自豪地回应。你感受到力量在每次重复中增长。'信心是一次次重复建立的。'

# SESSIONS CSV
weekNumber,sessionNumber,title,titleEn,titleEs,titlePt,titleRu,titleZhCn,slug,slugEn,slugEs,slugPt,slugRu,slugZhCn,description,descriptionEn,descriptionEs,descriptionPt,descriptionRu,descriptionZhCn,equipment,estimatedMinutes,exercises
1,1,Réveil Corporel,Body Awakening,Despertar Corporal,Despertar Corporal,Пробуждение Тела,身体觉醒,reveil-corporel,body-awakening,despertar-corporal,despertar-corporal,probuzhdenie-tela,shenti-juexing,Premier contact avec ton potentiel. Des mouvements simples qui réveillent chaque fibre musculaire.,First contact with your potential. Simple movements that awaken every muscle fiber.,Primer contacto con tu potencial. Movimientos simples que despiertan cada fibra muscular.,Primeiro contacto com o teu potencial. Movimentos simples que despertam cada fibra muscular.,Первый контакт с твоим потенциалом. Простые движения которые пробуждают каждое мышечное волокно.,与你潜力的第一次接触。简单的动作唤醒每一根肌肉纤维。,"{BODY_ONLY}",30,cmbw9snf902xr9kv1z2cr4yw7|cmbw9tgtj03809kv16fj1yldr|cmbw9l3l400a89kv143qmov06|cmbw9t6cv034d9kv19xjyk0oe
1,2,Force Équilibrée,Balanced Strength,Fuerza Equilibrada,Força Equilibrada,Сбалансированная Сила,平衡力量,force-equilibree,balanced-strength,fuerza-equilibrada,forca-equilibrada,sbalansirovannaya-sila,pingheng-liliang,Tu découvres l'harmonie entre haut et bas du corps. Chaque muscle trouve sa place dans l'orchestre.,You discover harmony between upper and lower body. Each muscle finds its place in the orchestra.,Descubres la armonía entre la parte superior e inferior del cuerpo. Cada músculo encuentra su lugar en la orquesta.,Descobres a harmonia entre a parte superior e inferior do corpo. Cada músculo encontra o seu lugar na orquestra.,Ты открываешь гармонию между верхом и низом тела. Каждая мышца находит свое место в оркестре.,你发现上半身和下半身之间的和谐。每块肌肉都在管弦乐队中找到自己的位置。,"{BODY_ONLY,DUMBBELL}",35,cmbw9lzdp00kz9kv1ou0sqvrb|cmbw9tgtj03809kv16fj1yldr|cmbw9nkls015s9kv19xsryz3l|cmbw9maz700p29kv1c5drncgn
1,3,Stabilité Active,Active Stability,Estabilidad Activa,Estabilidade Ativa,Активная Стабильность,主动稳定,stabilite-active,active-stability,estabilidad-activa,estabilidade-ativa,aktivnaya-stabilnost,zhudong-wending,Ton core se réveille et devient ton centre de puissance. Tu apprends à contrôler chaque mouvement.,Your core awakens and becomes your power center. You learn to control every movement.,Tu core se despierta y se convierte en tu centro de poder. Aprendes a controlar cada movimiento.,O teu core desperta e torna-se o teu centro de poder. Aprendes a controlar cada movimento.,Твой кор просыпается и становится центром силы. Ты учишься контролировать каждое движение.,你的核心苏醒并成为你的力量中心。你学会控制每一个动作。,"{BODY_ONLY}",32,cmbw9l3l400a89kv143qmov06|cmbw9snf902xr9kv1z2cr4yw7|cmbw9oq5201kf9kv16wvnp3ws|cmbw9nqb7017p9kv18ez7g5iw
2,1,Intensité Contrôlée,Controlled Intensity,Intensidad Controlada,Intensidade Controlada,Контролируемая Интенсивность,受控强度,intensite-controlee,controlled-intensity,intensidad-controlada,intensidade-controlada,kontroliruemaya-intensivnost,shoukong-qiangdu,Le niveau monte et tu sens ta force grandir. Chaque série te rapproche de ton meilleur toi.,The level rises and you feel your strength growing. Each set brings you closer to your best self.,El nivel sube y sientes tu fuerza crecer. Cada serie te acerca a tu mejor versión.,O nível sobe e sentes a tua força crescer. Cada série aproxima-te da tua melhor versão.,Уровень повышается и ты чувствуешь как растет твоя сила. Каждый подход приближает тебя к лучшей версии себя.,水平上升，你感受到力量的增长。每一组都让你更接近最好的自己。,"{BODY_ONLY,DUMBBELL}",38,cmbw9lzdp00kz9kv1ou0sqvrb|cmbw9p9iu01qy9kv19ik29zd1|cmbw9nkls015s9kv19xsryz3l|cmbw9maz700p29kv1c5drncgn|cmbw9t6cv034d9kv19xjyk0oe
2,2,Coordination Totale,Total Coordination,Coordinación Total,Coordenação Total,Полная Координация,完全协调,coordination-totale,total-coordination,coordinacion-total,coordenacao-total,polnaya-koordinatsiya,wanquan-xietiao,Ton corps fonctionne comme une seule unité parfaite. Chaque mouvement est fluide et puissant.,Your body functions as one perfect unit. Every movement is fluid and powerful.,Tu cuerpo funciona como una sola unidad perfecta. Cada movimiento es fluido y poderoso.,O teu corpo funciona como uma única unidade perfeita. Cada movimento é fluido e poderoso.,Твое тело функционирует как одно совершенное целое. Каждое движение плавное и мощное.,你的身体作为一个完美的整体运作。每个动作都流畅而有力。,"{BODY_ONLY,DUMBBELL}",40,cmbw9netc013u9kv1nzfrwc6w|cmbw9snf902xr9kv1z2cr4yw7|cmbw9mgny00r69kv1ey75rw3t|cmbw9qk2l027o9kv133bquw4d|cmbw9nqb7017p9kv18ez7g5iw
2,3,Explosion Finale,Final Explosion,Explosión Final,Explosão Final,Финальный Взрыв,最终爆发,explosion-finale,final-explosion,explosion-final,explosao-final,finalnyy-vzryv,zuizhong-baofa,Le grand final qui couronne tes efforts. Tu ressens toute la puissance que tu as développée.,The grand finale that crowns your efforts. You feel all the power you have developed.,El gran final que corona tus esfuerzos. Sientes todo el poder que has desarrollado.,O grande final que coroa os teus esforços. Sentes todo o poder que desenvolveste.,Грандиозный финал который венчает твои усилия. Ты чувствуешь всю мощь которую развил.,加冕你努力的宏大结局。你感受到所开发的全部力量。,"{BODY_ONLY,DUMBBELL}",42,cmbw9mgny00r69kv1ey75rw3t|cmbw9p9iu01qy9kv19ik29zd1|cmbw9p16801o49kv1lln5s1zz|cmbw9qtsv02b99kv157dzfbfb|cmbw9ngnb014i9kv10bncq096|cmbw9maz700p29kv1c5drncgn

# EXERCISES WITH SETS
# Session 1 - Week 1: Réveil Corporel
# Pompes (cmbw9snf902xr9kv1z2cr4yw7)
cmbw9snf902xr9kv1z2cr4yw7,1,REPS,8,BODYWEIGHT,NULL
cmbw9snf902xr9kv1z2cr4yw7,2,REPS,8,BODYWEIGHT,NULL
cmbw9snf902xr9kv1z2cr4yw7,3,REPS,6,BODYWEIGHT,NULL

# Squats au poids du corps (cmbw9tgtj03809kv16fj1yldr)
cmbw9tgtj03809kv16fj1yldr,1,REPS,10,BODYWEIGHT,NULL
cmbw9tgtj03809kv16fj1yldr,2,REPS,10,BODYWEIGHT,NULL
cmbw9tgtj03809kv16fj1yldr,3,REPS,8,BODYWEIGHT,NULL

# Planche (gainage) latérale (cmbw9l3l400a89kv143qmov06)
cmbw9l3l400a89kv143qmov06,1,TIME,20,BODYWEIGHT,NULL
cmbw9l3l400a89kv143qmov06,2,TIME,20,BODYWEIGHT,NULL
cmbw9l3l400a89kv143qmov06,3,TIME,15,BODYWEIGHT,NULL

# Planche sur les coudes (cmbw9t6cv034d9kv19xjyk0oe)
cmbw9t6cv034d9kv19xjyk0oe,1,TIME,25,BODYWEIGHT,NULL
cmbw9t6cv034d9kv19xjyk0oe,2,TIME,25,BODYWEIGHT,NULL
cmbw9t6cv034d9kv19xjyk0oe,3,TIME,20,BODYWEIGHT,NULL

# Session 2 - Week 1: Force Équilibrée
# Développé couché avec haltères (cmbw9lzdp00kz9kv1ou0sqvrb)
cmbw9lzdp00kz9kv1ou0sqvrb,1,REPS,8,WEIGHT,5
cmbw9lzdp00kz9kv1ou0sqvrb,2,REPS,8,WEIGHT,5
cmbw9lzdp00kz9kv1ou0sqvrb,3,REPS,6,WEIGHT,5

# Squats au poids du corps (cmbw9tgtj03809kv16fj1yldr)
cmbw9tgtj03809kv16fj1yldr,1,REPS,12,BODYWEIGHT,NULL
cmbw9tgtj03809kv16fj1yldr,2,REPS,12,BODYWEIGHT,NULL
cmbw9tgtj03809kv16fj1yldr,3,REPS,10,BODYWEIGHT,NULL

# Curls haltères assis (cmbw9nkls015s9kv19xsryz3l)
cmbw9nkls015s9kv19xsryz3l,1,REPS,10,WEIGHT,3
cmbw9nkls015s9kv19xsryz3l,2,REPS,10,WEIGHT,3
cmbw9nkls015s9kv19xsryz3l,3,REPS,8,WEIGHT,3

# Sit ups (cmbw9maz700p29kv1c5drncgn)
cmbw9maz700p29kv1c5drncgn,1,REPS,10,BODYWEIGHT,NULL
cmbw9maz700p29kv1c5drncgn,2,REPS,10,BODYWEIGHT,NULL
cmbw9maz700p29kv1c5drncgn,3,REPS,8,BODYWEIGHT,NULL

# Session 3 - Week 1: Stabilité Active
# Planche (gainage) latérale (cmbw9l3l400a89kv143qmov06)
cmbw9l3l400a89kv143qmov06,1,TIME,25,BODYWEIGHT,NULL
cmbw9l3l400a89kv143qmov06,2,TIME,25,BODYWEIGHT,NULL
cmbw9l3l400a89kv143qmov06,3,TIME,20,BODYWEIGHT,NULL

# Pompes (cmbw9snf902xr9kv1z2cr4yw7)
cmbw9snf902xr9kv1z2cr4yw7,1,REPS,10,BODYWEIGHT,NULL
cmbw9snf902xr9kv1z2cr4yw7,2,REPS,8,BODYWEIGHT,NULL
cmbw9snf902xr9kv1z2cr4yw7,3,REPS,6,BODYWEIGHT,NULL

# Ponts au poids du corps (cmbw9oq5201kf9kv16wvnp3ws)
cmbw9oq5201kf9kv16wvnp3ws,1,REPS,12,BODYWEIGHT,NULL
cmbw9oq5201kf9kv16wvnp3ws,2,REPS,12,BODYWEIGHT,NULL
cmbw9oq5201kf9kv16wvnp3ws,3,REPS,10,BODYWEIGHT,NULL

# Ciseaux (cmbw9nqb7017p9kv18ez7g5iw)
cmbw9nqb7017p9kv18ez7g5iw,1,REPS,16,BODYWEIGHT,NULL
cmbw9nqb7017p9kv18ez7g5iw,2,REPS,16,BODYWEIGHT,NULL
cmbw9nqb7017p9kv18ez7g5iw,3,REPS,12,BODYWEIGHT,NULL

# Session 1 - Week 2: Intensité Contrôlée
# Développé couché avec haltères (cmbw9lzdp00kz9kv1ou0sqvrb)
cmbw9lzdp00kz9kv1ou0sqvrb,1,REPS,10,WEIGHT,6
cmbw9lzdp00kz9kv1ou0sqvrb,2,REPS,10,WEIGHT,6
cmbw9lzdp00kz9kv1ou0sqvrb,3,REPS,8,WEIGHT,6
cmbw9lzdp00kz9kv1ou0sqvrb,4,REPS,6,WEIGHT,6

# Squats avant (front squat) à la barre (cmbw9p9iu01qy9kv19ik29zd1)
cmbw9p9iu01qy9kv19ik29zd1,1,REPS,8,WEIGHT,15
cmbw9p9iu01qy9kv19ik29zd1,2,REPS,8,WEIGHT,15
cmbw9p9iu01qy9kv19ik29zd1,3,REPS,6,WEIGHT,15

# Curls haltères assis (cmbw9nkls015s9kv19xsryz3l)
cmbw9nkls015s9kv19xsryz3l,1,REPS,12,WEIGHT,4
cmbw9nkls015s9kv19xsryz3l,2,REPS,12,WEIGHT,4
cmbw9nkls015s9kv19xsryz3l,3,REPS,10,WEIGHT,4

# Sit ups (cmbw9maz700p29kv1c5drncgn)
cmbw9maz700p29kv1c5drncgn,1,REPS,15,BODYWEIGHT,NULL
cmbw9maz700p29kv1c5drncgn,2,REPS,15,BODYWEIGHT,NULL
cmbw9maz700p29kv1c5drncgn,3,REPS,12,BODYWEIGHT,NULL

# Planche sur les coudes (cmbw9t6cv034d9kv19xjyk0oe)
cmbw9t6cv034d9kv19xjyk0oe,1,TIME,35,BODYWEIGHT,NULL
cmbw9t6cv034d9kv19xjyk0oe,2,TIME,30,BODYWEIGHT,NULL
cmbw9t6cv034d9kv19xjyk0oe,3,TIME,25,BODYWEIGHT,NULL

# Session 2 - Week 2: Coordination Totale
# Squats sumo avec haltères (cmbw9netc013u9kv1nzfrwc6w)
cmbw9netc013u9kv1nzfrwc6w,1,REPS,10,WEIGHT,8
cmbw9netc013u9kv1nzfrwc6w,2,REPS,10,WEIGHT,8
cmbw9netc013u9kv1nzfrwc6w,3,REPS,8,WEIGHT,8
cmbw9netc013u9kv1nzfrwc6w,4,REPS,6,WEIGHT,8

# Pompes (cmbw9snf902xr9kv1z2cr4yw7)
cmbw9snf902xr9kv1z2cr4yw7,1,REPS,12,BODYWEIGHT,NULL
cmbw9snf902xr9kv1z2cr4yw7,2,REPS,10,BODYWEIGHT,NULL
cmbw9snf902xr9kv1z2cr4yw7,3,REPS,8,BODYWEIGHT,NULL

# Rowing alterné aux haltères (cmbw9mgny00r69kv1ey75rw3t)
cmbw9mgny00r69kv1ey75rw3t,1,REPS,10,WEIGHT,5
cmbw9mgny00r69kv1ey75rw3t,2,REPS,10,WEIGHT,5
cmbw9mgny00r69kv1ey75rw3t,3,REPS,8,WEIGHT,5

# Fentes alternées au poids du corps (cmbw9qk2l027o9kv133bquw4d)
cmbw9qk2l027o9kv133bquw4d,1,REPS,12,BODYWEIGHT,NULL
cmbw9qk2l027o9kv133bquw4d,2,REPS,12,BODYWEIGHT,NULL
cmbw9qk2l027o9kv133bquw4d,3,REPS,10,BODYWEIGHT,NULL

# Ciseaux (cmbw9nqb7017p9kv18ez7g5iw)
cmbw9nqb7017p9kv18ez7g5iw,1,REPS,20,BODYWEIGHT,NULL
cmbw9nqb7017p9kv18ez7g5iw,2,REPS,18,BODYWEIGHT,NULL
cmbw9nqb7017p9kv18ez7g5iw,3,REPS,15,BODYWEIGHT,NULL

# Session 3 - Week 2: Explosion Finale
# Rowing alterné aux haltères (cmbw9mgny00r69kv1ey75rw3t)
cmbw9mgny00r69kv1ey75rw3t,1,REPS,12,WEIGHT,6
cmbw9mgny00r69kv1ey75rw3t,2,REPS,12,WEIGHT,6
cmbw9mgny00r69kv1ey75rw3t,3,REPS,10,WEIGHT,6
cmbw9mgny00r69kv1ey75rw3t,4,REPS,8,WEIGHT,6

# Squats avant (front squat) à la barre (cmbw9p9iu01qy9kv19ik29zd1)
cmbw9p9iu01qy9kv19ik29zd1,1,REPS,10,WEIGHT,18
cmbw9p9iu01qy9kv19ik29zd1,2,REPS,10,WEIGHT,18
cmbw9p9iu01qy9kv19ik29zd1,3,REPS,8,WEIGHT,18

# Step up (cmbw9p16801o49kv1lln5s1zz)
cmbw9p16801o49kv1lln5s1zz,1,REPS,10,BODYWEIGHT,NULL
cmbw9p16801o49kv1lln5s1zz,2,REPS,10,BODYWEIGHT,NULL
cmbw9p16801o49kv1lln5s1zz,3,REPS,8,BODYWEIGHT,NULL

# Superman (cmbw9qtsv02b99kv157dzfbfb)
cmbw9qtsv02b99kv157dzfbfb,1,REPS,12,BODYWEIGHT,NULL
cmbw9qtsv02b99kv157dzfbfb,2,REPS,12,BODYWEIGHT,NULL
cmbw9qtsv02b99kv157dzfbfb,3,REPS,10,BODYWEIGHT,NULL

# Extension arrière des triceps avec haltères (cmbw9ngnb014i9kv10bncq096)
cmbw9ngnb014i9kv10bncq096,1,REPS,10,WEIGHT,3
cmbw9ngnb014i9kv10bncq096,2,REPS,10,WEIGHT,3
cmbw9ngnb014i9kv10bncq096,3,REPS,8,WEIGHT,3

# Sit ups (cmbw9maz700p29kv1c5drncgn)
cmbw9maz700p29kv1c5drncgn,1,REPS,18,BODYWEIGHT,NULL
